Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_settlement,established_date1,Infobox_plaats_in_Brazilië,gesticht,dbo:foundingDate,dbo:foundingYear,,,,,,,xsd:date,xsd:gYear,0.0028,0.0251,0,0,359,1,9,0,0,359,359,,,,,,,,,,,
Infobox_person,death_date,Infobox_syndicalist,tijdvak5,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Person,dbo:Person,,xsd:gYear,xsd:gYear,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_politician,term_start2,Infobox_politicus_Nederland,tijdvak3,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.375,0,0,8,1,3,0,0,8,8,,,,,,,,,,,
Infobox_Olympics_Canada,rank,Infobox_Canada_op_Olympische_Spelen,brons,dbo:rankInFinalMedalCount,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.025,0.975,0.975,0.975,40,1,39,39,39,40,40,,,,,,,,,,,
Infobox_ship_career,Ship_ordered,Infobox_marineschip,kiellegging,dbo:orderDate,dbo:layingDown,,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:Ship,xsd:date,xsd:date,0.1111,0.8889,1,0,9,1,8,9,0,9,9,,,,,,,,,,,
Infobox_Economist,birth_date,Infobox_winnaar_Prijs_van_de_Zweedse_Rijksbank_voor_economie,periode,dbo:birthDate,dbo:deathDate,,,,dbo:Person,dbo:Person,dbo:Person,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_ambtsbekleder,eind_periode2,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:OfficeHolder,dbo:Person,,xsd:gYear,xsd:gYear,0.0213,0.234,0,0,47,1,11,0,0,47,47,,,,,,,,,,,
Infobox_Olympics_Sweden,competitors,Infobox_Zweden_op_Olympische_Spelen,zilver,dbo:numberOfCompetitors,dbo:numberOfSilverMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0233,1,1,0.7442,43,1,43,43,32,43,43,,,,,,,,,,,
Infobox_Christian_leader,ended,Infobox_tegenpaus,leven,dbo:activeYearsEndYear,dbo:deathYear,,,,dbo:Pope,,dbo:Person,xsd:gYear,xsd:gYear,1,0,0,1,1,1,0,0,1,1,1,,,,,,,,,,,
Infobox_person,death_date,Infobox_artiest_klassieke_muziek,jaren-actief,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:MusicalArtist,dbo:Person,,xsd:gYear,xsd:gYear,0.1429,0.8571,0.4286,0,7,1,6,3,0,7,7,,,,,,,,,,,
Infobox_Mayor,term_end2,Infobox_politicus_Filipijnen,tijdvak2,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Mayor,dbo:Politician,,,xsd:date,xsd:gYear,0.5,0.5,0,0,2,1,1,0,0,2,2,,,,,,,,,,,
Infobox_military_conflict,combatant2,Infobox_militair_conflict,result,dbo:combatant,dbo:result,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,xsd:string,xsd:string,0.0008,0.8683,0.9924,0.965,1314,1,1141,1304,1268,1314,1314,,,,,,,,,,,
Infobox_politician,term_start1,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.25,0,0,8,1,2,0,0,8,8,,,,,,,,,,,
Infobox_President,term_start,Infobox_ambtsbekleder,start_periode,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:President,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0115,0.908,0,0,87,1,79,0,0,87,87,,,,,,,,,,,
Infobox_theatre,yearsactive,Infobox_gebouw,gereed,dbo:activeYearsStartYear,dbo:yearOfConstruction,,,dbo:Theatre,,,dbo:Place,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_theatre,opened,Infobox_gebouw,gereed,dbo:openingYear,dbo:yearOfConstruction,,,dbo:Theatre,,,dbo:Place,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_Prime_Minister,term_end,Infobox_ambtsbekleder,eind_periode,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:PrimeMinister,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0101,0.5657,0,0,99,1,56,0,0,99,99,,,,,,,,,,,
Infobox_Governor,term_end2,Infobox_militair_persoon,sterfdatum,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:Governor,dbo:MilitaryPerson,,dbo:Person,xsd:date,xsd:date,0.5,0.5,1,0,2,1,1,2,0,2,2,,,,,,,,,,,
Infobox_Settlement,area_land_km2,Infobox_plaats_in_Nieuw-Zeeland,oppervlakte,dbo:areaLand,dbo:areaTotal,,,,dbo:Settlement,dbo:Place,dbo:Place,xsd:double,xsd:double,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_colour,r,Infobox_kleur,m,dbo:rgbCoordinateRed,dbo:cmykCoordinateMagenta,,,,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:integer,0.5,0.5,0,0.5,2,1,1,0,1,2,2,,,,,,,,,,,
Infobox_Olympics_Hungary,gold,Infobox_Hongarije_op_Olympische_Spelen,rang,dbo:numberOfGoldMedalsWon,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0385,0.9615,0.9231,0.9615,26,1,25,24,25,26,26,,,,,,,,,,,
Infobox_military_conflict,combatant1,Infobox_militair_conflict,strength1,dbo:combatant,dbo:strength,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,xsd:string,xsd:string,0.001,0.9276,0.9497,0.9608,994,1,922,944,955,994,994,,,,,,,,,,,
Infobox_Company,foundation,Infobox_bedrijfsonderdeel,oprichting,dbo:foundingYear,dbo:formationYear,,,,dbo:Company,,dbo:Organisation,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_disease,ICD9,Infobox_aandoening,ICDO,dbo:icd9,dbo:icdo,Correct as it is now,,dbo:Disease,dbo:Disease,dbo:Disease,dbo:Disease,xsd:string,xsd:string,0.0556,1,0.7778,0.9444,18,1,18,14,17,18,18,,,,,,,,,,,
Infobox_Judge,term_start3,Infobox_ambtsbekleder,start_periode3,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Judge,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.1667,0.5,0,0,6,1,3,0,0,6,6,,,,,,,,,,,
Infobox_bridge,inaugurated,Infobox_brug,bouwjaar,dbo:openingYear,dbo:buildingStartYear,,,dbo:Bridge,dbo:Bridge,,dbo:ArchitecturalStructure,xsd:gYear,xsd:gYear,0.0227,0.0227,0,0,44,1,1,0,0,44,44,,,,,,,,,,,
Infobox_Politician,term_start3,Infobox_ambtsbekleder,eind_periode2,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.05,0.05,0,0,20,1,1,0,0,20,20,,,,,,,,,,,
Infobox_Olympics_Great_Britain,bronze,Infobox_Groot-Brittannië_op_Olympische_Spelen,rang,dbo:numberOfBronzeMedalsWon,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0286,0.9714,0.8286,0.9714,35,1,34,29,34,35,35,,,,,,,,,,,
Infobox_settlement,population_total,Infobox_Irish_Place,area,dbo:populationTotal,dbo:areaTotal,,,,,,dbo:Place,xsd:nonNegativeInteger,xsd:double,0.1111,0.8889,0.6667,0.4444,9,1,8,6,4,9,9,,,,,,,,,,,
Infobox_Olympics_Norway,rank,Infobox_Noorwegen_op_Olympische_Spelen,goud,dbo:rankInFinalMedalCount,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.027,0.973,0.973,0.973,37,1,36,36,36,37,37,,,,,,,,,,,
Infobox_politician,term_end3,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_royalty,reign,Infobox_heerser,regeerperiode3,dbo:activeYearsStartYear,dbo:activeYearsEndYear,,,dbo:Royalty,dbo:Monarch,,,xsd:gYear,xsd:gYear,0.0099,0.0792,0.6634,1,101,1,8,67,101,101,101,,,,,,,,,,,
Infobox_President,term_start2,Infobox_ambtsbekleder,start_periode2,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:President,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0115,0.1264,0,0,87,1,11,0,0,87,87,,,,,,,,,,,
Infobox_Politician,serviceyears,Infobox_politicus_Filipijnen,tijdvak2,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_Geopolitical_organization,established,Infobox_organisatie,opgericht,dbo:foundingDate,dbo:formationDate,,,dbo:Organisation,dbo:Organisation,,dbo:Organisation,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_politician,term_start1,Infobox_politicus_Nederland,tijdvak3,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.625,0,0,8,1,5,0,0,8,8,,,,,,,,,,,
Infobox_color,c,Infobox_kleur,r,dbo:cmykCoordinateCyanic,dbo:rgbCoordinateRed,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:nonNegativeInteger,0.0455,0.9545,0.9545,0.9545,22,1,21,21,21,22,22,,,,,,,,,,,
Infobox_military_conflict,strength1,Infobox_militair_conflict,casualties3,dbo:strength,dbo:causalties,,,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,dbo:MilitaryConflict,xsd:string,xsd:string,0.0009,0.0309,0.9429,0.9429,1069,1,33,1008,1008,1069,1069,,,,,,,,,,,
Infobox_President,term_end5,Infobox_ambtsbekleder,gestorven,dbo:activeYearsEndDate,dbo:deathDate,,,dbo:President,dbo:OfficeHolder,,dbo:Person,xsd:date,xsd:date,0.0161,0.0323,0.9032,0,62,1,2,56,0,62,62,,,,,,,,,,,
Persondata,DATE_OF_BIRTH,Infobox_auteur,geboren,dbo:birthDate,dbo:birthYear,,,dbo:Person,dbo:Writer,dbo:Person,dbo:Person,xsd:date,xsd:gYear,0.0128,0.9744,0.9872,0.9744,78,1,76,77,76,78,78,,,,,,,,,,,
Infobox_person,birth_date,Infobox_auteur,geboren,dbo:birthDate,dbo:birthYear,,,dbo:Person,dbo:Writer,dbo:Person,dbo:Person,xsd:date,xsd:gYear,0.0076,0.9924,0.9924,0.9773,132,1,131,131,129,132,132,,,,,,,,,,,
Infobox_public_transit,top_speed,Infobox_openbaar_vervoer,maxsnelheid,dbo:topSpeed,dbo:speedLimit,,,dbo:PublicTransitSystem,dbo:PublicTransitSystem,,dbo:RouteOfTransportation,xsd:double,xsd:double,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_President,serviceyears,Infobox_politicus,tijdvak2,dbo:serviceEndYear,dbo:activeYearsStartYear,,,dbo:President,dbo:Politician,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_adult_biography,birth_date,Infobox_professioneel_worstelaar,geboortedatum,dbo:birthDate,dbo:deathDate,,,dbo:AdultActor,dbo:Wrestler,dbo:Person,dbo:Person,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_Politician,term_end1,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.0286,0.1143,0,0,35,1,4,0,0,35,35,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_rechter,geboren,dbo:deathYear,dbo:birthYear,,,dbo:Person,dbo:Judge,dbo:Person,dbo:Person,xsd:gYear,xsd:gYear,0.0769,0.9231,1,1,13,1,12,13,13,13,13,,,,,,,,,,,
Infobox_colour,v,Infobox_kleur,k,dbo:hsvCoordinateValue,dbo:cmykCoordinateBlack,,,,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.5,0.5,0,0.5,2,1,1,0,1,2,2,,,,,,,,,,,
Infobox_record_label,founded,Infobox_bedrijf,oprichting,dbo:foundingYear,dbo:formationYear,,,dbo:RecordLabel,dbo:Company,,dbo:Organisation,xsd:gYear,xsd:gYear,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_professional_wrestler,retired,Infobox_acteur,jaren-actief,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,dbo:Wrestler,dbo:Actor,,,xsd:gYear,xsd:gYear,0.3333,0.6667,0.3333,0.3333,3,1,2,1,1,3,3,,,,,,,,,,,
Infobox_politician,term_start,Infobox_politicus_Nederland,tijdvak3,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.75,0,0,8,1,6,0,0,8,8,,,,,,,,,,,
Infobox_politician,term_start,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.25,0,0,8,1,2,0,0,8,8,,,,,,,,,,,
Infobox_Politician,term_end,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.0294,0.1471,0,0,34,1,5,0,0,34,34,,,,,,,,,,,
Infobox_politician,term_end2,Infobox_politicus_Nederland,tijdvak7,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_Olympics_Hungary,competitors,Infobox_Hongarije_op_Olympische_Spelen,rang,dbo:numberOfCompetitors,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.0385,0.9615,0.9231,0.4615,26,1,25,24,12,26,26,,,,,,,,,,,
Infobox_prime_minister,serviceyears,Infobox_ambtsbekleder,eind_periode,dbo:serviceEndYear,dbo:activeYearsEndYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.3333,1,0,0,3,1,3,0,0,3,3,,,,,,,,,,,
Infobox_Patriarch,ended,Infobox_kardinaal,tijdvak1,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,0.5,1,1,1,2,1,2,2,2,2,2,,,,,,,,,,,
Infobox_Senator,term_start3,Infobox_politicus,tijdvak3,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Senator,dbo:Politician,,,xsd:date,xsd:gYear,1,1,0,0,1,1,1,0,0,1,1,,,,,,,,,,,
Infobox_settlement,population_urban,Infobox_plaats_in_Canada,inwoners,dbo:populationUrban,dbo:populationTotal,,,,,dbo:PopulatedPlace,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0172,0.9828,0.9138,0,58,1,57,53,0,58,58,,,,,,,,,,,
Infobox_settlement,area_urban_km2,Infobox_regio,km2,dbo:areaUrban,dbo:area,,,,dbo:Region,dbo:PopulatedPlace,,xsd:double,xsd:double,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_politician,term_end3,Infobox_politicus_Nederland,tijdvak5,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Persondata,DATE_OF_BIRTH,Infobox_Nobelprijswinnaar,periode,dbo:birthDate,dbo:deathDate,,,dbo:Person,,dbo:Person,dbo:Person,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Infobox_ship_characteristics,Ship_beam,Infobox_schip,Schip_diepgang,dbo:shipBeam,dbo:shipDraft,,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:Ship,xsd:double,xsd:double,0.0033,1,0.4917,0.9668,301,1,301,148,291,301,301,,,,,,,,,,,
Infobox_Olympics_Italy,rank,Infobox_Italië_op_Olympische_Spelen,goud,dbo:rankInFinalMedalCount,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.0286,0.9714,0.9714,0.9714,35,1,34,34,34,35,35,,,,,,,,,,,
Infobox_Officeholder,serviceyears,Infobox_ambtsbekleder,eind_periode,dbo:serviceStartYear,dbo:activeYearsEndYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.0303,0.8788,0,0,33,1,29,0,0,33,33,,,,,,,,,,,
Infobox_German_location,license,Infobox_Duitse_plaats_plus,Kfz,dbo:areaCode,dbo:vehicleCode,,,,dbo:Settlement,dbo:Place,dbo:Place,xsd:string,xsd:string,0.0001,0.0002,0,0.9982,11017,1,2,0,10997,11017,11017,,,,,,,,,,,
Infobox_ship_career,Ship_maiden_voyage,Infobox_schip,Schip_gedoopt,dbo:maidenVoyage,dbo:christeningDate,,,dbo:Ship,dbo:Ship,dbo:Ship,dbo:Ship,xsd:date,xsd:date,0.1667,0.8333,0.6667,0,6,1,5,4,0,6,6,,,,,,,,,,,
Infobox_Judge,term_start1,Infobox_ambtsbekleder,start_periode,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Judge,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.1667,1,0,0,6,1,6,0,0,6,6,,,,,,,,,,,
Infobox_officeholder,order4,Infobox_persoon_Tweede_Wereldoorlog,rang,dbo:orderInOffice,dbo:rank,,,dbo:OfficeHolder,dbo:Person,,,xsd:string,xsd:string,0.25,0.25,0,0,4,1,1,0,0,4,4,,,,,,,,,,,
Infobox_Olympics_Switzerland,rank,Infobox_Zwitserland_op_Olympische_Spelen,goud,dbo:rankInFinalMedalCount,dbo:numberOfGoldMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.0286,0.9714,0.9714,0.9714,35,1,34,34,34,35,35,,,,,,,,,,,
Infobox_body_of_water,depth,Infobox_zee,dieptegem,dbo:averageDepth,dbo:depth,,,,dbo:Sea,dbo:Place,dbo:Place,xsd:double,xsd:double,0.1667,0.1667,0,0,6,1,1,0,0,6,6,,,,,,,,,,,
Infobox_Ship_Career,Ship_maiden_voyage,Infobox_schip,Schip_in_de_vaart_genomen,dbo:maidenVoyage,dbo:introductionDate,,,,dbo:Ship,dbo:Ship,dbo:MeanOfTransportation,xsd:date,xsd:date,1,0,0,0,1,1,0,0,0,1,1,,,,,,,,,,,
Persondata,DATE_OF_DEATH,Infobox_botanicus,overleden,dbo:deathYear,dbo:deathDate,,,dbo:Person,dbo:Scientist,dbo:Person,dbo:Person,xsd:gYear,xsd:date,0.0303,0.9697,0.7273,0,33,1,32,24,0,33,33,,,,,,,,,,,
Infobox_person,death_date,Infobox_politicus,tijdvak7,dbo:deathYear,dbo:activeYearsEndYear,,,dbo:Person,dbo:Politician,dbo:Person,,xsd:gYear,xsd:gYear,0.0833,0.1667,0,0,12,1,2,0,0,12,12,,,,,,,,,,,
Infobox_Prime_Minister,term_end2,Infobox_ambtsbekleder,eind_periode,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:PrimeMinister,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0101,0.3939,0,0,99,1,39,0,0,99,99,,,,,,,,,,,
Infobox_Politician,term_start4,Infobox_ambtsbekleder,eind_periode,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.05,0.25,0,0,20,1,5,0,0,20,20,,,,,,,,,,,
Infobox_color,g,Infobox_kleur,v,dbo:rgbCoordinateGreen,dbo:hsvCoordinateValue,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:nonNegativeInteger,xsd:integer,0.037,0.963,0.8889,0.963,27,1,26,24,26,27,27,,,,,,,,,,,
Infobox_color,k,Infobox_kleur,s,dbo:cmykCoordinateBlack,dbo:hsvCoordinateSaturation,,,dbo:Colour,dbo:Colour,dbo:Colour,dbo:Colour,xsd:integer,xsd:integer,0.05,0.95,0.95,0.95,20,1,19,19,19,20,20,,,,,,,,,,,
Infobox_Territorium_im_Heiligen_Römischen_Reich,year_start,Infobox_historisch_land,Jaar_van_afloop,dbo:foundingYear,dbo:dissolutionYear,,,,dbo:Country,,dbo:Organisation,_PopulatedPlace,xsd:gYear,xsd:gYear,1,0,1,1,1,1,0,1,1,1,1,,,,,,,,,,
Infobox_politician,term_end2,Infobox_politicus_Nederland,tijdvak4,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_Olympics_Switzerland,silver,Infobox_Zwitserland_op_Olympische_Spelen,sporten,dbo:numberOfSilverMedalsWon,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.0357,0.9643,0.9286,0.9286,28,1,27,26,26,28,28,,,,,,,,,,,
Infobox_prime_minister,serviceyears,Infobox_ambtsbekleder,eind_periode3,dbo:serviceEndYear,dbo:activeYearsEndYear,,,,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.3333,0.6667,0,0,3,1,2,0,0,3,3,,,,,,,,,,,
Infobox_Olympics_Hungary,rank,Infobox_Hongarije_op_Olympische_Spelen,brons,dbo:rankInFinalMedalCount,dbo:numberOfBronzeMedalsWon,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,xsd:positiveInteger,xsd:nonNegativeInteger,0.04,0.96,0.96,0.96,25,1,24,24,24,25,25,,,,,,,,,,,
Infobox_Olympics_Switzerland,silver,Infobox_Zwitserland_op_Olympische_Spelen,rang,dbo:numberOfSilverMedalsWon,dbo:rankInFinalMedalCount,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:positiveInteger,0.027,0.973,0.9189,0.9459,37,1,36,34,35,37,37,,,,,,,,,,,
Infobox_politician,term_end1,Infobox_politicus_Nederland,tijdvak1,dbo:activeYearsEndDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.625,0,0,8,1,5,0,0,8,8,,,,,,,,,,,
Infobox_Olympics_United_States,rank,Infobox_Verenigde_Staten_op_Olympische_Spelen,sporten,dbo:rankInFinalMedalCount,dbo:numberOfSports,,,dbo:OlympicResult,dbo:OlympicResult,dbo:OlympicResult,,xsd:positiveInteger,xsd:nonNegativeInteger,0.037,0.963,0.9259,0.963,27,1,26,25,26,27,27,,,,,,,,,,,
Infobox_Prime_Minister,term_end5,Infobox_ambtsbekleder,eind_periode2,dbo:activeYearsEndDate,dbo:activeYearsEndYear,,,dbo:PrimeMinister,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0101,0.0303,0,0,99,1,3,0,0,99,99,,,,,,,,,,,
Infobox_Christian_leader,ended,Infobox_aartsbisschop_RK,tijdvak1,dbo:activeYearsEndYear,dbo:activeYearsStartYear,,,,dbo:ChristianBishop,,,xsd:gYear,xsd:gYear,0.3333,1,0.3333,1,3,1,3,1,3,3,3,,,,,,,,,,,
Infobox_politician,term_start1,Infobox_politicus_Nederland,tijdvak6,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.25,0,0,8,1,2,0,0,8,8,,,,,,,,,,,
Infobox_politician,term_start4,Infobox_politicus_Nederland,tijdvak7,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_Politician,term_start7,Infobox_ambtsbekleder,start_periode,dbo:activeYearsStartDate,dbo:activeYearsStartYear,,,dbo:Politician,dbo:OfficeHolder,,,xsd:date,xsd:gYear,0.0455,0.0455,0,0,22,1,1,0,0,22,22,,,,,,,,,,,
Infobox_Olympics_Belgium,bronze,Infobox_België_op_Olympische_Spelen,deelnemers,dbo:numberOfBronzeMedalsWon,dbo:numberOfCompetitors,,,dbo:OlympicResult,dbo:OlympicResult,dbo:SportCompetitionResult,dbo:OlympicResult,xsd:nonNegativeInteger,xsd:nonNegativeInteger,0.04,0.96,0.92,0.92,25,1,24,23,23,25,25,,,,,,,,,,,
Infobox_officeholder,serviceyears,Infobox_ambtsbekleder,start_periode7,dbo:serviceStartYear,dbo:activeYearsStartYear,,,dbo:OfficeHolder,dbo:OfficeHolder,dbo:MilitaryPerson,,xsd:gYear,xsd:gYear,0.008,0.048,0,0,125,1,6,0,0,125,125,,,,,,,,,,,
Infobox_Senator,serviceyears,Infobox_militair_persoon,dienstjaren,dbo:serviceEndYear,dbo:serviceStartYear,,,dbo:Senator,dbo:MilitaryPerson,dbo:MilitaryPerson,dbo:MilitaryPerson,xsd:gYear,xsd:gYear,1,0,0,1,1,1,0,0,1,1,1,,,,,,,,,,,
Infobox_politician,term_start2,Infobox_politicus_Nederland,tijdvak4,dbo:activeYearsStartDate,dbo:activeYearsEndYear,,,dbo:Politician,dbo:Politician,,,xsd:date,xsd:gYear,0.125,0.125,0,0,8,1,1,0,0,8,8,,,,,,,,,,,
Infobox_Patriarch,enthroned,Infobox_kardinaal,tijdvak5,dbo:activeYearsStartYear,dbo:activeYearsEndYear,,,,dbo:Cardinal,,,xsd:gYear,xsd:gYear,0.5,0.5,1,1,2,1,1,2,2,2,2,,,,,,,,,,,
