Template A,Attribute A,Template B,Attribute B,Property A,Property B,Class A,Class B,Annotation,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Infobox_basketball_biography, nationality, Ficha_de_deportista, lugar_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/BasketballPlayer, http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.6509, 1.6887, 0.9832, 0.4693, 106, 175, 179, 176, 84, 179, 179, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_person, death_place, Ficha_de_escritor, Lugar_nacimiento, dbo:deathPlace, dbo:birthPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.5792, 1.3119, 0.9208, 0.9057, 202, 117, 265, 244, 240, 265, 265, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_Film, producer, Ficha_de_película, dirección, dbo:producer, dbo:director, , http://dbpedia.org/ontology/Film, , dbo:Work, dbo:Film, dbo:Agent, dbo:Person, 0.7436, 1.0000, 0.7692, 0.1538, 78, 58, 78, 60, 12, 78, 78, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
Infobox_boxer, nationality, Ficha_de_luchador, lugar_nacimiento, dbo:nationality, dbo:birthPlace, http://dbpedia.org/ontology/Boxer, http://dbpedia.org/ontology/Wrestler, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 1.2809, 1.3034, 0.9655, 0.0000, 89, 114, 116, 112, 0, 116, 116, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0
Infobox_automobile, related, Ficha_de_automóvil, predecesor, dbo:relatedMeanOfTransportation, dbo:predecessor, http://dbpedia.org/ontology/Automobile, http://dbpedia.org/ontology/Automobile, , dbo:MeanOfTransportation, , dbo:MeanOfTransportation, , 1.0536, 1.1295, 0.8103, 0.0000, 224, 236, 253, 205, 0, 253, 253, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_racing_driver, birth_place, Ficha_de_piloto_de_carreras, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/RacingDriver, http://dbpedia.org/ontology/MotorsportRacer, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.5826, 1.5913, 0.4153, 0.0055, 115, 182, 183, 76, 1, 183, 183, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1
Infobox_television, creator, Ficha_de_serie_de_televisión, presentador, dbo:creator, dbo:presenter, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , , dbo:TelevisionShow, dbo:Agent, dbo:Person, 1.4583, 1.6875, 0.4877, 0.4321, 96, 140, 162, 79, 70, 162, 162, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1
Infobox_scientist, fields, Ficha_de_persona, ocupación, dbo:field, dbo:occupation, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Person, , dbo:Artist, , , dbo:PersonFunction, 0.3689, 1.1230, 0.0000, 0.0000, 309, 114, 347, 0, 0, 347, 347, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Infobox_settlement, p11, Ficha_de_entidad_subnacional, capital, dbo:part, dbo:capital, , http://dbpedia.org/ontology/AdministrativeRegion, , , dbo:PopulatedPlace, dbo:Place, dbo:City, 0.1683, 1.1346, 0.0000, 0.0000, 208, 35, 236, 0, 0, 236, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_handball_biography, clubs, Ficha_de_deportista, club, dbo:club, dbo:team, http://dbpedia.org/ontology/HandballPlayer, http://dbpedia.org/ontology/Athlete, , dbo:Athlete, , dbo:SportsTeam, dbo:SportsTeam, 2.8485, 2.9394, 0.0000, 0.0000, 33, 94, 97, 0, 0, 97, 97, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1
Infobox_football_biography, managerclubs5, Ficha_de_deportista, club, dbo:managerClub, dbo:team, , http://dbpedia.org/ontology/Athlete, , dbo:Athlete, , dbo:SportsTeam, dbo:SportsTeam, 0.3288, 1.3014, 0.9658, 0.0000, 292, 96, 380, 367, 0, 380, 380, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Infobox_musical_artist, death_place, Ficha_de_artista_musical, nacionalidad, dbo:deathPlace, dbo:nationality, , http://dbpedia.org/ontology/MusicalArtist, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.1605, 1.1728, 0.0000, 0.0000, 81, 94, 95, 0, 0, 95, 95, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_university, country, Ficha_de_universidad, estado, dbo:country, dbo:state, http://dbpedia.org/ontology/University, http://dbpedia.org/ontology/University, , , , dbo:Country, dbo:PopulatedPlace, 1.0000, 1.4433, 0.6071, 0.6429, 97, 97, 140, 85, 90, 140, 140, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Geobox, government, Ficha_de_entidad_subnacional, subdivisión, dbo:government, dbo:division, , http://dbpedia.org/ontology/AdministrativeRegion, , dbo:Island, , , , 1.0179, 1.0179, 0.0000, 0.0000, 56, 57, 57, 0, 0, 57, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_film, narrator, Ficha_de_película, dirección, dbo:narrator, dbo:director, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , dbo:Work, dbo:Film, dbo:Person, dbo:Person, 1.0649, 1.2099, 0.8833, 0.0000, 262, 279, 317, 280, 0, 317, 317, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1
Infobox_person, birth_place, Ficha_de_escritor, Lugar_fallecimiento, dbo:birthPlace, dbo:deathPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Writer, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 0.5707, 1.3220, 0.8561, 0.9520, 205, 117, 271, 232, 258, 271, 271, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1
Infobox_album, Label, Ficha_de_álbum, artista, dbo:recordLabel, dbo:artist, http://dbpedia.org/ontology/Album, http://dbpedia.org/ontology/Album, , , dbo:MusicalWork, dbo:RecordLabel, dbo:Agent, 1.4562, 1.4619, 0.9948, 0.8141, 4570, 6655, 6681, 6646, 5439, 6681, 6681, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_scientist, citizenship, Ficha_de_científico, país_de_residencia, dbo:citizenship, dbo:country, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Person, , , dbo:Country, 0.6552, 1.4310, 0.0000, 0.0000, 58, 38, 83, 0, 0, 83, 83, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_Officeholder, birth_place, Ficha_de_autoridad, residencia, dbo:birthPlace, dbo:residence, , http://dbpedia.org/ontology/President, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.6000, 1.7333, 0.1923, 0.0000, 60, 96, 104, 20, 0, 104, 104, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_scientist, residence, Ficha_de_persona, lugar_de_nacimiento, dbo:residence, dbo:birthPlace, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.1299, 1.1688, 0.9333, 0.1222, 77, 87, 90, 84, 11, 90, 90, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1
Infobox_video_game, director, Ficha_de_videojuego, escritor, dbo:director, dbo:writer, http://dbpedia.org/ontology/VideoGame, http://dbpedia.org/ontology/VideoGame, , dbo:Film, dbo:Work, dbo:Person, dbo:Person, 0.5312, 1.2812, 0.4390, 0.1951, 32, 17, 41, 18, 8, 41, 41, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1
Infobox_film, distributor, Ficha_de_película, producción, dbo:distributor, dbo:producer, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , , dbo:Work, dbo:Organisation, dbo:Agent, 1.3004, 1.3089, 0.9000, 0.5298, 2590, 3368, 3390, 3051, 1796, 3390, 3390, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0
Infobox_school, state, Ficha_de_escuela, ubicación, dbo:state, dbo:locationCity, http://dbpedia.org/ontology/School, http://dbpedia.org/ontology/School, , , dbo:Organisation, dbo:PopulatedPlace, dbo:City, 1.2353, 1.2353, 0.0000, 0.0000, 34, 42, 42, 0, 0, 42, 42, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1
Infobox_scientist, nationality, Ficha_de_científico, pais_de_residencia, dbo:nationality, dbo:country, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Person, , dbo:Country, dbo:Country, 0.1040, 1.3160, 0.0000, 0.2675, 250, 26, 329, 0, 88, 329, 329, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1
Infobox_person, birth_place, Ficha_de_científico, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Scientist, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.3913, 1.4130, 0.3808, 0.8038, 184, 256, 260, 99, 209, 260, 260, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1
Infobox_basketball_biography, birth_place, Ficha_de_deportista, selección, dbo:birthPlace, dbo:nationalTeam, http://dbpedia.org/ontology/BasketballPlayer, http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Athlete, dbo:Place, dbo:SportsTeam, 1.6114, 1.6114, 0.0000, 0.9823, 772, 1244, 1244, 0, 1222, 1244, 1244, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
Geobox, source_name, Ficha_de_cuerpo_de_agua, lugar_nacimiento, dbo:source, dbo:sourceConfluence, , http://dbpedia.org/ontology/BodyOfWater, , , dbo:River, , , 0.2130, 1.0592, 0.0391, 0.0000, 169, 36, 179, 7, 0, 179, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_officeholder, primeminister, Ficha_de_autoridad, sucesor, dbo:primeMinister, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , dbo:Person, , 0.4788, 1.2625, 0.9602, 0.0092, 259, 124, 327, 314, 3, 327, 327, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_settlement, subdivision_name3, Ficha_de_localidad_de_España, provincia, dbo:isPartOf, dbo:province, , http://dbpedia.org/ontology/Municipality, , , dbo:Place, , dbo:Province, 0.0168, 1.2141, 0.0000, 0.0000, 3041, 51, 3692, 0, 0, 3692, 3692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_album, Producer, Tracklist, writer1, dbo:producer, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 1.1978, 1.6923, 0.0000, 0.5844, 91, 109, 154, 0, 90, 154, 154, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_Magazine, category, Ficha_de_revista, categoría, dbo:genre, dbo:literaryGenre, , http://dbpedia.org/ontology/Magazine, , , dbo:WrittenWork, dbo:Genre, , 0.9178, 1.1507, 0.0000, 0.0000, 73, 67, 84, 0, 0, 84, 84, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Taxobox, familia, Ficha_de_taxón, subordo, dbo:family, dbo:order, , , , dbo:Species, dbo:Species, dbo:Species, , 0.2418, 1.5723, 0.9534, 0.9438, 38964, 9423, 61263, 58410, 57821, 61263, 61263, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_university, country, Ficha_de_universidad, ciudad, dbo:country, dbo:city, http://dbpedia.org/ontology/University, http://dbpedia.org/ontology/University, , , , dbo:Country, dbo:City, 1.3455, 1.3896, 0.9832, 0.8393, 385, 518, 535, 526, 449, 535, 535, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_musical_artist, past_members, Ficha_de_artista_musical, relacionados, dbo:formerBandMember, dbo:related, , http://dbpedia.org/ontology/MusicalArtist, , dbo:Band, , dbo:Person, , 0.4719, 1.1144, 0.0000, 0.4170, 979, 462, 1091, 0, 455, 1091, 1091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Film, producer, Ficha_de_película, guion, dbo:producer, dbo:writer, , http://dbpedia.org/ontology/Film, , dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 0.8395, 1.0000, 0.8272, 0.2346, 81, 68, 81, 67, 19, 81, 81, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_settlement, subdivision_name, Ficha_de_isla, archipiélago, dbo:country, dbo:archipelago, , http://dbpedia.org/ontology/Island, , , dbo:Island, dbo:Country, , 0.5439, 1.0175, 0.0000, 0.9483, 57, 31, 58, 0, 55, 58, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_album, Artist, Tracklist, writer1, dbo:artist, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Person, 1.0654, 1.7944, 0.0000, 0.6406, 107, 114, 192, 0, 123, 192, 192, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
Infobox_chess_player, birth_place, Ficha_de_persona, nacionalidad, dbo:birthPlace, dbo:nationality, , http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.0682, 1.0909, 0.0000, 0.8333, 88, 94, 96, 0, 80, 96, 96, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_officeholder, predecessor4, Ficha_de_autoridad, sucesor2, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.0988, 1.3155, 0.9593, 0.0000, 840, 83, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_scientist, field, Ficha_de_científico, conocido_por, dbo:field, dbo:knownFor, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Scientist, , dbo:Artist, , , , 0.8375, 1.1234, 0.8341, 0.9204, 794, 665, 892, 744, 821, 892, 892, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_television, executive_producer, Ficha_de_serie_de_televisión, guionista, dbo:executiveProducer, dbo:writer, http://dbpedia.org/ontology/TelevisionShow, http://dbpedia.org/ontology/TelevisionShow, , , dbo:Work, dbo:Person, dbo:Person, 2.4706, 3.0147, 0.0000, 0.0000, 68, 168, 205, 0, 0, 205, 205, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1
Infobox_musical_artist, death_place, Ficha_de_artista_musical, origen, dbo:deathPlace, dbo:hometown, , http://dbpedia.org/ontology/MusicalArtist, , dbo:Person, dbo:Agent, dbo:Place, dbo:Settlement, 0.2440, 1.0894, 0.1663, 0.0000, 414, 101, 451, 75, 0, 451, 451, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
Infobox_film, cinematography, Ficha_de_película, montaje, dbo:cinematography, dbo:editing, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Film, dbo:Person, dbo:Person, 1.1154, 1.2340, 0.7351, 0.2779, 312, 348, 385, 283, 107, 385, 385, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_officeholder, predecessor5, Ficha_de_autoridad, sucesor, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.1131, 1.3155, 0.9593, 0.0000, 840, 95, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_officeholder, predecessor2, Ficha_de_autoridad, sucesor3, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.1393, 1.3155, 0.9593, 0.0000, 840, 117, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_Officeholder, predecessor3, Ficha_de_autoridad, sucesor2, dbo:predecessor, dbo:successor, , http://dbpedia.org/ontology/President, , , , , , 0.1287, 1.2554, 0.9637, 0.0000, 505, 65, 634, 611, 0, 634, 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_swimmer, birth_place, Ficha_de_nadador, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Swimmer, http://dbpedia.org/ontology/Swimmer, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.8636, 1.8788, 0.5000, 0.9274, 66, 123, 124, 62, 115, 124, 124, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Taxobox, superfamilia, Ficha_de_taxón, genus, dbo:family, dbo:genus, , , , dbo:Species, dbo:Species, dbo:Species, , 0.0516, 1.5068, 0.9631, 0.9580, 23978, 1237, 36130, 34796, 34614, 36130, 36130, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_person, birth_place, Ficha_de_artista, nacionalidad, dbo:birthPlace, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Artist, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.7955, 1.8068, 0.2264, 0.5597, 88, 158, 159, 36, 89, 159, 159, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1
Infobox_settlement, p12, Ficha_de_entidad_subnacional, capital, dbo:part, dbo:capital, , http://dbpedia.org/ontology/AdministrativeRegion, , , dbo:PopulatedPlace, dbo:Place, dbo:City, 0.1490, 1.1346, 0.0000, 0.0000, 208, 31, 236, 0, 0, 236, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Infobox_film, director, Ficha_de_película, guión, dbo:director, dbo:writer, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Work, dbo:Person, dbo:Person, 0.0120, 1.3547, 0.6114, 0.4280, 4088, 49, 5538, 3386, 2370, 5538, 5538, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1
Taxobox, divisio, Ficha_de_taxón, subphylum, dbo:division, dbo:phylum, , , , , dbo:Species, , , 0.1362, 1.6567, 0.0740, 0.0905, 367, 50, 608, 45, 55, 608, 608, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Taxobox, ordo, Ficha_de_taxón, divisio, dbo:order, dbo:division, , , , dbo:Species, , , , 1.6437, 1.6741, 0.9885, 0.9807, 10399, 17093, 17409, 17209, 17073, 17409, 17409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_airport, operator, Ficha_de_aeropuerto, propietario, dbo:operator, dbo:owner, http://dbpedia.org/ontology/Airport, http://dbpedia.org/ontology/Airport, , , , , dbo:Agent, 0.4615, 1.2115, 0.1746, 0.2540, 52, 24, 63, 11, 16, 63, 63, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Taxobox, subfamilia, Ficha_de_taxón, superordo, dbo:family, dbo:order, , , , dbo:Species, dbo:Species, dbo:Species, , 0.0857, 1.5723, 0.9534, 0.9438, 38964, 3339, 61263, 58410, 57821, 61263, 61263, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Taxobox, ordo, Ficha_de_taxón, superfamilia, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.0926, 1.5940, 0.9776, 0.9743, 36757, 3404, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_settlement, subdivision_name1, Ficha_de_localidad, mapa_loc, dbo:isPartOf, dbo:country, , http://dbpedia.org/ontology/Municipality, , , , , dbo:Country, 0.1096, 1.5234, 0.9811, 0.0000, 2499, 274, 3807, 3735, 0, 3807, 3807, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_album, Next_album, Ficha_de_álbum, anterior, dbo:subsequentWork, dbo:previousWork, http://dbpedia.org/ontology/Album, http://dbpedia.org/ontology/Album, , dbo:Work, dbo:Work, dbo:Work, dbo:Work, 1.2926, 1.2967, 0.9832, 0.8503, 6367, 8230, 8256, 8117, 7020, 8256, 8256, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Infobox_person, residence, Ficha_de_persona, lugar_de_fallecimiento, dbo:residence, dbo:deathPlace, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Place, 1.4423, 1.5000, 0.8462, 0.1282, 52, 75, 78, 66, 10, 78, 78, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1
Taxobox, subordo, Ficha_de_taxón, superfamilia, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.0218, 1.5940, 0.9776, 0.9743, 36757, 802, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_games, Host_city, Ficha_de_Juegos_Olímpicos, país, dbo:city, dbo:locationCountry, http://dbpedia.org/ontology/SportsEvent, http://dbpedia.org/ontology/Olympics, , , , dbo:City, dbo:Country, 0.9429, 1.3286, 0.0000, 0.9892, 70, 66, 93, 0, 92, 93, 93, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Taxobox, superordo, Ficha_de_taxón, familia, dbo:order, dbo:family, , , , dbo:Species, dbo:Species, , dbo:Species, 0.0240, 1.5940, 0.9776, 0.9743, 36757, 884, 58589, 57275, 57081, 58589, 58589, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0
Infobox_officeholder, predecessor1, Ficha_de_autoridad, sucesor3, dbo:predecessor, dbo:successor, http://dbpedia.org/ontology/Politician, http://dbpedia.org/ontology/President, , , , , , 0.1036, 1.3155, 0.9593, 0.0000, 840, 87, 1105, 1060, 0, 1105, 1105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Infobox_university, campus, Ficha_de_universidad, ciudad, dbo:campus, dbo:city, http://dbpedia.org/ontology/University, http://dbpedia.org/ontology/University, , dbo:University, , , dbo:City, 1.1468, 1.1741, 0.9477, 0.1773, 293, 336, 344, 326, 61, 344, 344, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_athlete, nationality, Ficha_de_deportista, lugar_nacimiento, dbo:nationality, dbo:birthPlace, , http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 2.0000, 2.3333, 0.9670, 0.5934, 39, 78, 91, 88, 54, 91, 91, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0
Infobox_person, residence, Ficha_de_persona, nacionalidad, dbo:residence, dbo:nationality, http://dbpedia.org/ontology/Person, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 1.4094, 1.4497, 0.3009, 0.2963, 149, 210, 216, 65, 64, 216, 216, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1
Infobox_Officeholder, predecessor, Ficha_de_autoridad, sucesor3, dbo:predecessor, dbo:successor, , http://dbpedia.org/ontology/President, , , , , , 0.1644, 1.2554, 0.9637, 0.0000, 505, 83, 634, 611, 0, 634, 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_road, terminus_b, Ficha_de_vía_de_transporte, extremo1_contenido, dbo:routeEnd, dbo:routeStartLocation, http://dbpedia.org/ontology/Road, http://dbpedia.org/ontology/RouteOfTransportation, , dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:RouteOfTransportation, dbo:Place, 1.0815, 1.1440, 0.0000, 0.0143, 368, 398, 421, 0, 6, 421, 421, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0
Infobox_athlete, nationality, Ficha_de_deportista, lugar_nacimiento, dbo:stateOfOrigin, dbo:birthPlace, , http://dbpedia.org/ontology/Athlete, , dbo:Person, dbo:Person, dbo:Country, dbo:Place, 2.0000, 2.3333, 0.9670, 0.0000, 39, 78, 91, 88, 0, 91, 91, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0
Infobox_Aircraft_Type, designer, Ficha_de_aeronave, fabricante, dbo:designer, dbo:manufacturer, , http://dbpedia.org/ontology/Aircraft, , , , dbo:Person, dbo:Organisation, 0.9133, 1.1122, 0.8578, 0.3349, 196, 179, 218, 187, 73, 218, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Infobox_Airline, bases, Ficha_de_aerolínea, aeropuerto_secundario, dbo:targetAirport, dbo:hubAirport, , http://dbpedia.org/ontology/Airline, , dbo:Airline, dbo:Airline, dbo:Airport, dbo:Airport, 0.1286, 1.2199, 0.5782, 0.0000, 241, 31, 294, 170, 0, 294, 294, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1
Infobox_film, cinematography, Ficha_de_película, producción, dbo:cinematography, dbo:producer, http://dbpedia.org/ontology/Film, http://dbpedia.org/ontology/Film, , dbo:Film, dbo:Work, dbo:Person, dbo:Agent, 1.2346, 1.2435, 0.9078, 0.1690, 2127, 2626, 2645, 2401, 447, 2645, 2645, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0
Infobox_character, family, Ficha_de_personaje, familia, dbo:relative, dbo:family, http://dbpedia.org/ontology/FictionalCharacter, http://dbpedia.org/ontology/FictionalCharacter, , dbo:Person, dbo:Species, dbo:Person, dbo:Species, 0.9762, 1.3333, 0.0000, 0.1250, 42, 41, 56, 0, 7, 56, 56, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_album, Artist, Lista_de_canciones, writer14, dbo:artist, dbo:writer, http://dbpedia.org/ontology/Album, http://dbpedia.org/ontology/MusicalWork, , dbo:MusicalWork, dbo:Work, dbo:Agent, dbo:Person, 0.1038, 1.6123, 0.0000, 0.6351, 1166, 121, 1880, 0, 1194, 1880, 1880, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
Infobox_album, Producer, Track_listing, writer1, dbo:producer, dbo:writer, http://dbpedia.org/ontology/Album, , , dbo:Work, dbo:Work, dbo:Agent, dbo:Person, 1.8714, 2.7143, 0.0000, 0.5895, 70, 131, 190, 0, 112, 190, 190, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1
Infobox_scientist, residence, Ficha_de_persona, nacionalidad, dbo:residence, dbo:nationality, http://dbpedia.org/ontology/Scientist, http://dbpedia.org/ontology/Person, , dbo:Person, dbo:Person, dbo:Place, dbo:Country, 0.8485, 1.1667, 0.3636, 0.0649, 66, 56, 77, 28, 5, 77, 77, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1
Infobox_single, Cover, Ficha_de_sencillo, artista, dbo:picture, dbo:musicalArtist, http://dbpedia.org/ontology/Single, http://dbpedia.org/ontology/Single, , , dbo:Single, , dbo:MusicalArtist, 0.3438, 1.3750, 0.4545, 0.0000, 32, 11, 44, 20, 0, 44, 44, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0
Infobox_artist, field, Ficha_de_persona, ocupación, dbo:field, dbo:occupation, , http://dbpedia.org/ontology/Person, , dbo:Artist, , , dbo:PersonFunction, 0.9388, 1.2041, 0.0169, 0.0000, 49, 46, 59, 1, 0, 59, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
