Template A,Attribute A,Template B,Attribute B,Property A,Property B,Annotation,Notes (in case of confusion),Class A,Class B,Domain Property A, Domain Property B, Range Property A, Range Property B,C1,C2,C3a,C3b,M1,M2,M3,M4a,M4b,M5a,M5b,TB1,TB2,TB3,TB4,TB5,TB6,TB7,TB8,TB9,TB10,TB11
Ficha_de_artista_musical,Relacionados,Infobox_Band,Besetzung2b,dbo:related,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0018,0.0921,0.5608,0,1086,2,100,609,0,1086,1086,,,,,,,,,,,
Ficha_de_sencillo,productor,Infobox_Song,Musik,dbo:producer,dbo:musicComposer,,,dbo:Single,dbo:Single,dbo:Work,dbo:Work,dbo:Agent,dbo:MusicalArtist,0.7853,0.6135,0,0,163,128,100,0,0,163,163,,,,,,,,,,,
Lista_de_canciones,writer6,Infobox_Musikalbum,Künstler,dbo:writer,dbo:artist,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Person,dbo:Agent,0.0876,0.1701,0.5945,0,582,51,99,346,0,582,582,,,,,,,,,,,
Ficha_de_torneo_de_fútbol,pais,Infobox_Fußballturnier,land,dbo:country,dbo:locationCountry,,,dbo:SoccerTournament,dbo:SoccerTournament,,,dbo:Country,dbo:Country,0.3062,0.3192,0,0,307,94,98,0,0,307,307,,,,,,,,,,,
Ficha_de_noble,lugar_de_nacimiento,Folgenleiste_multi,AMT3,dbo:birthPlace,dbo:personFunction,,,dbo:Noble,,dbo:Person,dbo:Person,dbo:Place,dbo:PersonFunction,0.0036,0.3577,0,0.7518,274,1,98,0,206,274,274,,,,,,,,,,,
Ficha_de_artista_musical,Miembros,Infobox_Band,Ehemalige1a,dbo:bandMember,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.032,0.1365,0.4345,0.9401,718,23,98,312,675,718,718,,,,,,,,,,,
Ficha_de_deportista,entrenador,Infobox_Fußballspieler,vereine,dbo:trainer,dbo:club,,,dbo:Athlete,dbo:SoccerPlayer,dbo:Athlete,dbo:Athlete,dbo:Person,dbo:SportsTeam,0.0204,1,0,0,98,2,98,0,0,98,98,,,,,,,,,,,
Ficha_de_noble,cónyuge,Folgenleiste,NACHFOLGER,dbo:spouse,dbo:successor,,,dbo:Noble,,dbo:Person,,dbo:Person,,0.0303,0.9798,0,0,99,3,97,0,0,99,99,,,,,,,,,,,
Lista_de_canciones,writer9,Infobox_Musikalbum,Künstler,dbo:writer,dbo:artist,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Person,dbo:Agent,0.11,0.1667,0.5945,0,582,64,97,346,0,582,582,,,,,,,,,,,
Lista_de_canciones,writer8,Infobox_Musikalbum,Künstler,dbo:writer,dbo:artist,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Person,dbo:Agent,0.0997,0.1649,0.5945,0,582,58,96,346,0,582,582,,,,,,,,,,,
Ficha_de_película,dirección2,Infobox_Film,MUSIK,dbo:director,dbo:musicComposer,,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:MusicalArtist,0.0007,0.0217,0.6197,0.9613,4420,3,96,2739,4249,4420,4420,,,,,,,,,,,
Ficha_de_artista_musical,miembros,Infobox_Band,Ehemalige3b,dbo:bandMember,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0084,0.1337,0.4345,0.9401,718,6,96,312,675,718,718,,,,,,,,,,,
Ficha_de_científico,pais_de_residencia,Personendaten,GEBURTSORT,dbo:country,dbo:birthPlace,,,dbo:Scientist,dbo:Person,,dbo:Person,dbo:Country,dbo:Place,0.0114,0.122,0.8069,0,787,9,96,635,0,787,787,,,,,,,,,,,
Lista_de_canciones,writer7,Infobox_Musikalbum,Produzent,dbo:writer,dbo:producer,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,0.1181,0.2004,0.8207,0,474,56,95,389,0,474,474,,,,,,,,,,,
Ficha_de_noble,cónyuge,Folgenleiste,AMT,dbo:spouse,dbo:personFunction,,,dbo:Noble,,dbo:Person,dbo:Person,dbo:Person,dbo:PersonFunction,0.0104,0.9896,0,0,96,1,95,0,0,96,96,,,,,,,,,,,
Ficha_de_videojuego,productor,Infobox_Computer-_und_Videospiel,Entwickler,dbo:producer,dbo:gameArtist,,,dbo:VideoGame,dbo:VideoGame,dbo:Work,dbo:VideoGame,dbo:Agent,dbo:Person,0.06,0.95,0.11,0,100,6,95,11,0,100,100,,,,,,,,,,,
Ficha_de_piloto_de_carreras,nacionalidad,Personendaten,STERBEORT,dbo:nationality,dbo:deathPlace,,,dbo:MotorsportRacer,dbo:Person,dbo:Person,dbo:Person,dbo:Country,dbo:Place,0.125,0.9792,0,0,96,12,94,0,0,96,96,,,,,,,,,,,
Ficha_de_sencillo,productor,Infobox_Song,Label,dbo:producer,dbo:recordLabel,,,dbo:Single,dbo:Single,dbo:Work,,dbo:Agent,dbo:RecordLabel,0.0105,0.9895,0.9579,0,95,1,94,91,0,95,95,,,,,,,,,,,
Ficha_de_artista_musical,Otros_miembros,Infobox_Band,Besetzung2a,dbo:formerBandMember,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0143,0.1667,0.6649,0.767,558,8,93,371,428,558,558,,,,,,,,,,,
Ficha_de_entidad_subnacional,imagen,Infobox_Ort_in_den_Vereinigten_Staaten,County,dbo:picture,dbo:county,,,dbo:AdministrativeRegion,dbo:Settlement,,,,dbo:PopulatedPlace,0.52,0.93,0,0,100,52,93,0,0,100,100,,,,,,,,,,,
Lista_de_canciones,writer6,Infobox_Musikalbum,Label,dbo:writer,dbo:recordLabel,,,dbo:MusicalWork,dbo:Album,dbo:Work,,dbo:Person,dbo:RecordLabel,0.0019,0.1733,0.9435,0,531,1,92,501,0,531,531,,,,,,,,,,,
Ficha_de_artista_musical,Artistas_relacionados,Infobox_Band,Besetzung3a,dbo:related,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0101,0.0847,0.5608,0,1086,11,92,609,0,1086,1086,,,,,,,,,,,
Ficha_de_deportista,nacionalidad,Infobox_Alpiner_Skirennläufer,geburtsort,dbo:nationality,dbo:birthPlace,,,dbo:Athlete,dbo:Skier,dbo:Person,dbo:Person,dbo:Country,dbo:Place,0.3407,1,0.8681,0,91,31,91,79,0,91,91,,,,,,,,,,,
Ficha_de_artista_musical,Relacionados,Infobox_Band,Besetzung4b,dbo:related,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0009,0.0838,0.5608,0,1086,1,91,609,0,1086,1086,,,,,,,,,,,
Ficha_de_película,dirección2,Infobox_Film,DRB,dbo:director,dbo:writer,,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:Person,0.0122,0.0203,0.3611,0.6473,4431,54,90,1600,2868,4431,4431,,,,,,,,,,,
Ficha_de_serie_de_televisión,creador,Infobox_Fernsehsendung,SONG,dbo:creator,dbo:openingTheme,,,dbo:TelevisionShow,dbo:TelevisionShow,,dbo:TelevisionShow,dbo:Agent,dbo:Work,0.0408,0.9184,0,0,98,4,90,0,0,98,98,,,,,,,,,,,
Ficha_de_película,música,Infobox_Film,Schnitt,dbo:musicComposer,dbo:editing,,,dbo:Film,dbo:Film,dbo:Work,dbo:Film,dbo:MusicalArtist,dbo:Person,0.0005,0.0436,0.0922,0.9657,2039,1,89,188,1969,2039,2039,,,,,,,,,,,
Ficha_de_recinto_deportivo,eventos,Infobox_Stadion,Eigentümer,dbo:event,dbo:owner,,,dbo:Stadium,dbo:Stadium,,,dbo:Event,dbo:Agent,0.033,0.978,0.6154,0,91,3,89,56,0,91,91,,,,,,,,,,,
Ficha_de_organización,área_de_influencia,Infobox_Unternehmen,Sitz,dbo:regionServed,dbo:locationCity,,,dbo:Organisation,dbo:Company,dbo:Organisation,dbo:Organisation,dbo:Place,dbo:City,0.1966,0.7607,0.0256,0,117,23,89,3,0,117,117,,,,,,,,,,,
Ficha_de_organización,área_de_influencia,Infobox_Unternehmen,Sitz,dbo:regionServed,dbo:locationCountry,,,dbo:Organisation,dbo:Company,dbo:Organisation,,dbo:Place,dbo:Country,0.1966,0.7607,0.0171,0,117,23,89,2,0,117,117,,,,,,,,,,,
Ficha_de_artista_musical,Otros_miembros,Infobox_Band,Gründer2a,dbo:formerBandMember,dbo:founder,,,dbo:MusicalArtist,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.1453,0.2131,0,0.7119,413,60,88,0,294,413,413,,,,,,,,,,,
Ficha_de_artista_musical,Miembros,Infobox_Band,Gründer5b,dbo:bandMember,dbo:founder,,,dbo:MusicalArtist,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.083,0.1259,0,0.7725,699,58,88,0,540,699,699,,,,,,,,,,,
Lista_de_canciones,writer8,Infobox_Musikalbum,Label,dbo:writer,dbo:recordLabel,,,dbo:MusicalWork,dbo:Album,dbo:Work,,dbo:Person,dbo:RecordLabel,0.0019,0.1657,0.9435,0,531,1,88,501,0,531,531,,,,,,,,,,,
Lista_de_canciones,writer5,Infobox_Musikalbum,Besetzung,dbo:writer,dbo:instrument,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Artist,dbo:Person,dbo:Instrument,0.1384,0.2298,0,0,383,53,88,0,0,383,383,,,,,,,,,,,
Lista_de_canciones,writer5,Infobox_Musikalbum,Besetzung,dbo:writer,dbo:associatedMusicalArtist,,,dbo:MusicalWork,dbo:Album,dbo:Work,,dbo:Person,dbo:MusicalArtist,0.1384,0.2298,0,0,383,53,88,0,0,383,383,,,,,,,,,,,
Ficha_de_serie_de_televisión,voces,Infobox_Fernsehsendung,SEN,dbo:voice,dbo:channel,,,dbo:TelevisionShow,dbo:TelevisionShow,,,dbo:Person,dbo:Broadcaster,0.0074,0.6471,0.6618,0,136,1,88,90,0,136,136,,,,,,,,,,,
Ficha_de_autoridad,sucesor,Personenleiste,VORGÄNGER,dbo:successor,dbo:predecessor,,,dbo:President,dbo:Person,,,,,0.1182,0.7909,0,0.8636,110,13,87,0,95,110,110,,,,,,,,,,,
Ficha_de_persona,educación,Personendaten,GEBURTSORT,dbo:education,dbo:birthPlace,,,dbo:Person,dbo:Person,dbo:Person,dbo:Person,,dbo:Place,0.0116,1,0.7674,0,86,1,86,66,0,86,86,,,,,,,,,,,
Ficha_de_película,dirección2,Infobox_Film,PRO,dbo:director,dbo:producer,,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:Agent,0.0088,0.0216,0.3632,0.7982,3984,35,86,1447,3180,3984,3984,,,,,,,,,,,
Ficha_de_científico,pais_de_residencia,Personendaten,STERBEORT,dbo:country,dbo:deathPlace,,,dbo:Scientist,dbo:Person,,dbo:Person,dbo:Country,dbo:Place,0.0124,0.1329,0.6692,0,647,8,86,433,0,647,647,,,,,,,,,,,
Lista_de_canciones,writer8,Infobox_Musikalbum,Produzent,dbo:writer,dbo:producer,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,0.1181,0.1814,0.8207,0,474,56,86,389,0,474,474,,,,,,,,,,,
Lista_de_canciones,writer10,Infobox_Musikalbum,Künstler,dbo:writer,dbo:artist,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Person,dbo:Agent,0.0945,0.146,0.5945,0,582,55,85,346,0,582,582,,,,,,,,,,,
Ficha_de_localidad,tipo_adm_1,Infobox_Stadt_in_Lateinamerika,STAAT,dbo:province,dbo:country,,,dbo:Municipality,dbo:City,dbo:Place,,dbo:Province,dbo:Country,0.0098,0.8333,0.9804,0,102,1,85,100,0,102,102,,,,,,,,,,,
Ficha_de_artista_musical,Miembros,Infobox_Band,Ehemalige4b,dbo:bandMember,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0125,0.117,0.4345,0.9401,718,9,84,312,675,718,718,,,,,,,,,,,
Ficha_de_idioma,agencia,Infobox_Sprache,Länder,dbo:languageRegulator,dbo:spokenIn,,,dbo:Language,dbo:Language,,dbo:Language,dbo:Language,dbo:PopulatedPlace,0.0119,1,0.9286,0,84,1,84,78,0,84,84,,,,,,,,,,,
Ficha_de_universidad,campus,Infobox_Hochschule,Ort,dbo:campus,dbo:locationCity,,,dbo:University,dbo:University,dbo:University,dbo:Organisation,,dbo:City,0.2231,0.6942,0,0,121,27,84,0,0,121,121,,,,,,,,,,,
Lista_de_canciones,writer6,Infobox_Musikalbum,Produzent,dbo:writer,dbo:producer,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,0.1013,0.1772,0.8207,0,474,48,84,389,0,474,474,,,,,,,,,,,
Ficha_de_organización,location_country,Infobox_Unternehmen,Sitz,dbo:locationCountry,dbo:locationCity,,,dbo:Organisation,dbo:Company,,dbo:Organisation,dbo:Country,dbo:City,0.5233,0.9651,0.6977,0.686,86,45,83,60,59,86,86,,,,,,,,,,,
Ficha_de_deportista,deporte,Infobox_Leichtathlet,disziplin,dbo:sport,dbo:athleticsDiscipline,,,dbo:Athlete,dbo:Athlete,,dbo:Athlete,dbo:Sport,dbo:Athletics,0.0357,0.9762,0,0,84,3,82,0,0,84,84,,,,,,,,,,,
Ficha_de_localidad,tipo_adm_1,Infobox_Stadt_in_Lateinamerika,REGION,dbo:province,dbo:region,,,dbo:Municipality,dbo:City,dbo:Place,,dbo:Province,dbo:Place,0.303,0.8283,0,0,99,30,82,0,0,99,99,,,,,,,,,,,
Ficha_de_videojuego,plataformas,Infobox_Computer-_und_Videospiel,Bedienung,dbo:computingPlatform,dbo:computingInput,,,dbo:VideoGame,dbo:VideoGame,dbo:Software,dbo:Software,,,0.0011,0.0906,0.389,0.989,905,1,82,352,895,905,905,,,,,,,,,,,
Ficha_de_película,guion,Infobox_Film,Schnitt,dbo:writer,dbo:editing,,,dbo:Film,dbo:Film,dbo:Work,dbo:Film,dbo:Person,dbo:Person,0.0074,0.0435,0.0838,0.8573,1885,14,82,158,1616,1885,1885,,,,,,,,,,,
Ficha_de_noble,padre,Folgenleiste_multi,VORGÄNGER3,dbo:parent,dbo:predecessor,,,dbo:Noble,,dbo:Person,,dbo:Person,,0.1375,0.205,0,0,400,55,82,0,0,400,400,,,,,,,,,,,
Ficha_de_deportista,club,Infobox_Handballer,verein3,dbo:team,dbo:formerTeam,,,dbo:Athlete,dbo:Athlete,,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,0.4118,0.6891,0.1261,0,119,49,82,15,0,119,119,,,,,,,,,,,
Ficha_de_película,dirección2,Infobox_Film,DS,dbo:director,dbo:starring,,,dbo:Film,dbo:Film,dbo:Film,dbo:Work,dbo:Person,dbo:Actor,0.0038,0.0158,0.8526,0.9662,5204,20,82,4437,5028,5204,5204,,,,,,,,,,,
Ficha_de_artista_musical,otros_miembros,Infobox_Band,Gründer2a,dbo:formerBandMember,dbo:founder,,,dbo:MusicalArtist,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.1429,0.1961,0,0.7119,413,59,81,0,294,413,413,,,,,,,,,,,
Ficha_de_deportista,lugar_nacimiento,Infobox_Alpiner_Skirennläufer,nation,dbo:birthPlace,dbo:country,,,dbo:Athlete,dbo:Skier,dbo:Person,,dbo:Place,dbo:Country,0.0366,0.9878,0,0.9268,82,3,81,0,76,82,82,,,,,,,,,,,
Ficha_de_artista_musical,Miembros,Infobox_Band,Ehemalige2a,dbo:bandMember,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0223,0.1114,0.4345,0.9401,718,16,80,312,675,718,718,,,,,,,,,,,
Ficha_de_organización,casa_matriz,Infobox_Unternehmen,Unternehmensform,dbo:mainOrgan,dbo:type,,,dbo:Organisation,dbo:Company,dbo:Organisation,,,,0.1429,0.8791,0.6593,0,91,13,80,60,0,91,91,,,,,,,,,,,
Ficha_de_luchador,entrenador,Infobox_Wrestler,trainer,dbo:trainer,dbo:coach,,,dbo:Wrestler,dbo:Wrestler,dbo:Athlete,,dbo:Person,dbo:Person,0.8203,0.625,0,0,128,105,80,0,0,128,128,,,,,,,,,,,
Ficha_de_artista_musical,Relacionados,Infobox_Band,Gründer1b,dbo:related,dbo:founder,,,dbo:MusicalArtist,dbo:Band,,,,dbo:Person,0.0029,0.1135,0,0,687,2,78,0,0,687,687,,,,,,,,,,,
Ficha_de_videojuego,plataformas,Infobox_Computer-_und_Videospiel,Entwickler,dbo:computingPlatform,dbo:gameArtist,,,dbo:VideoGame,dbo:VideoGame,dbo:Software,dbo:VideoGame,,dbo:Person,0.0011,0.0837,0.0386,0.9871,932,1,78,36,920,932,932,,,,,,,,,,,
Ficha_de_serie_de_televisión,presentador,Infobox_Fernsehsendung,SEN,dbo:presenter,dbo:channel,,,dbo:TelevisionShow,dbo:TelevisionShow,dbo:TelevisionShow,,dbo:Person,dbo:Broadcaster,0.2069,0.8851,0.4483,0,87,18,77,39,0,87,87,,,,,,,,,,,
Ficha_de_artista_musical,Artistas_relacionados,Infobox_Band,Ehemalige4b,dbo:related,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0055,0.1037,0.4175,0,733,4,76,306,0,733,733,,,,,,,,,,,
Ficha_de_videojuego,director,Infobox_Computer-_und_Videospiel,Entwickler,dbo:director,dbo:gameArtist,,,dbo:VideoGame,dbo:VideoGame,dbo:Film,dbo:VideoGame,dbo:Person,dbo:Person,0.013,0.987,0.2597,0,77,1,76,20,0,77,77,,,,,,,,,,,
Lista_de_canciones,writer9,Infobox_Musikalbum,Produzent,dbo:writer,dbo:producer,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,0.1013,0.1603,0.8207,0,474,48,76,389,0,474,474,,,,,,,,,,,
Ficha_de_revista,sitio_web,Infobox_Publikation,weblink,foaf:homepage,foaf:page,,,dbo:Magazine,dbo:PeriodicalLiterature,,,,,0.3421,0.6667,0,0,114,39,76,0,0,114,114,,,,,,,,,,,
Ficha_de_serie_de_televisión,voces,Infobox_Fernsehsendung,SENDE,dbo:voice,dbo:channel,,,dbo:TelevisionShow,dbo:TelevisionShow,,,dbo:Person,dbo:Broadcaster,0.0074,0.5515,0.6618,0,136,1,75,90,0,136,136,,,,,,,,,,,
Ficha_de_autoridad,sucesor,Folgenleiste_multi,VORGÄNGER,dbo:successor,dbo:predecessor,,,dbo:President,,,,,,0.2885,0.7212,0,0.9519,104,30,75,0,99,104,104,,,,,,,,,,,
Ficha_de_artista_musical,miembros,Infobox_Band,Gründer3a,dbo:bandMember,dbo:founder,,,dbo:MusicalArtist,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.0959,0.1073,0,0.7725,699,67,75,0,540,699,699,,,,,,,,,,,
Ficha_de_artista_musical,relacionados,Infobox_Band,Ehemalige3b,dbo:related,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0055,0.1023,0.4175,0,733,4,75,306,0,733,733,,,,,,,,,,,
Ficha_de_artista_musical,otros_miembros,Infobox_Band,Besetzung2a,dbo:formerBandMember,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0484,0.1344,0.6649,0.767,558,27,75,371,428,558,558,,,,,,,,,,,
Ficha_de_autoridad,sucesor3,Folgenleiste,VORGÄNGER,dbo:successor,dbo:predecessor,,,dbo:President,,,,,,0.043,0.1291,0,0.8881,581,25,75,0,516,581,581,,,,,,,,,,,
Ficha_de_deportista,lugar_nacimiento,Infobox_Leichtathlet,nation,dbo:birthPlace,dbo:nationality,,,dbo:Athlete,dbo:Athlete,dbo:Person,dbo:Person,dbo:Place,dbo:Country,0.2738,0.8929,0.4643,0.9167,84,23,75,39,77,84,84,,,,,,,,,,,
Ficha_de_artista_musical,relacionados,Infobox_Band,Gründer3a,dbo:related,dbo:founder,,,dbo:MusicalArtist,dbo:Band,,,,dbo:Person,0.0058,0.1077,0,0,687,4,74,0,0,687,687,,,,,,,,,,,
Ficha_de_noble,lugar_de_nacimiento,Personenleiste,AMT2,dbo:birthPlace,dbo:personFunction,,,dbo:Noble,dbo:Person,dbo:Person,dbo:Person,dbo:Place,dbo:PersonFunction,0.0034,0.2543,0,0.8454,291,1,74,0,246,291,291,,,,,,,,,,,
Ficha_de_artista_musical,Relacionados,Infobox_Band,Besetzung3b,dbo:related,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0028,0.0681,0.5608,0,1086,3,74,609,0,1086,1086,,,,,,,,,,,
Ficha_de_deportista,club,Infobox_Handballer,verein4,dbo:team,dbo:formerTeam,,,dbo:Athlete,dbo:Athlete,,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,0.3277,0.6218,0.1261,0,119,39,74,15,0,119,119,,,,,,,,,,,
Ficha_de_noble,padre,Folgenleiste_multi,NACHFOLGER3,dbo:parent,dbo:successor,,,dbo:Noble,,dbo:Person,,dbo:Person,,0.0025,0.185,0,0,400,1,74,0,0,400,400,,,,,,,,,,,
Ficha_de_artista_musical,otros_miembros,Infobox_Band,Besetzung5b,dbo:formerBandMember,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0179,0.1326,0.6649,0.767,558,10,74,371,428,558,558,,,,,,,,,,,
Ficha_de_luchador,entrenador,Infobox_Wrestler,promotion,dbo:trainer,dbo:company,,,dbo:Wrestler,dbo:Wrestler,dbo:Athlete,,dbo:Person,dbo:Organisation,0.0137,0.9863,0,0,73,1,72,0,0,73,73,,,,,,,,,,,
Ficha_de_deportista,club,Infobox_Handballer,verein2,dbo:team,dbo:formerTeam,,,dbo:Athlete,dbo:Athlete,,dbo:Athlete,dbo:SportsTeam,dbo:SportsTeam,0.4034,0.605,0.1261,0,119,48,72,15,0,119,119,,,,,,,,,,,
Ficha_de_noble,cónyuge,Folgenleiste_multi,VORGÄNGER,dbo:spouse,dbo:predecessor,,,dbo:Noble,,dbo:Person,,dbo:Person,,0.0132,0.9474,0,0,76,1,72,0,0,76,76,,,,,,,,,,,
Lista_de_canciones,writer9,Infobox_Musikalbum,Nächstes,dbo:writer,dbo:subsequentWork,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Work,dbo:Person,dbo:Work,0.0023,0.1644,0.9178,0,438,1,72,402,0,438,438,,,,,,,,,,,
Ficha_de_artista_musical,Otros_miembros,Infobox_Band,Gründer3a,dbo:formerBandMember,dbo:founder,,,dbo:MusicalArtist,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.1283,0.1719,0,0.7119,413,53,71,0,294,413,413,,,,,,,,,,,
Ficha_de_deportista,nacionalidad,Infobox_Alpiner_Skirennläufer,nation,dbo:nationality,dbo:country,,,dbo:Athlete,dbo:Skier,dbo:Person,,dbo:Country,dbo:Country,0.0897,0.9103,0,0,78,7,71,0,0,78,78,,,,,,,,,,,
Lista_de_canciones,writer10,Infobox_Musikalbum,Produzent,dbo:writer,dbo:producer,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:Work,dbo:Person,dbo:Agent,0.0928,0.1498,0.8207,0,474,44,71,389,0,474,474,,,,,,,,,,,
Ficha_de_artista_musical,Artistas_relacionados,Infobox_Band,Besetzung4a,dbo:related,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0046,0.0645,0.5608,0,1086,5,70,609,0,1086,1086,,,,,,,,,,,
Ficha_de_artista_musical,Artistas_relacionados,Infobox_Band,Ehemalige1a,dbo:related,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0109,0.0955,0.4175,0,733,8,70,306,0,733,733,,,,,,,,,,,
Ficha_de_organización,fundador,Infobox_Unternehmen,Leitung,dbo:founder,dbo:chairman,,,dbo:Organisation,dbo:Company,,,dbo:Person,dbo:Person,0.3333,0.8333,0,0,84,28,70,0,0,84,84,,,,,,,,,,,
Ficha_de_artista_musical,relacionados,Infobox_Band,Besetzung3a,dbo:related,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,,dbo:Band,,dbo:Person,0.0037,0.0635,0.5608,0,1086,4,69,609,0,1086,1086,,,,,,,,,,,
Ficha_de_noble,cónyuge,Folgenleiste_multi,NACHFOLGER,dbo:spouse,dbo:successor,,,dbo:Noble,,dbo:Person,,dbo:Person,,0.0395,0.9079,0,0,76,3,69,0,0,76,76,,,,,,,,,,,
Ficha_de_autoridad,partido,Personenleiste,AMT,dbo:party,dbo:personFunction,,,dbo:President,dbo:Person,,dbo:Person,dbo:PoliticalParty,dbo:PersonFunction,0.0133,0.92,0,0,75,1,69,0,0,75,75,,,,,,,,,,,
Ficha_de_software,plataforma,Infobox_Software,Programmiersprache,dbo:computingPlatform,dbo:programmingLanguage,,,dbo:Software,dbo:Software,dbo:Software,dbo:Software,,,0.0704,0.9577,0.7183,0,71,5,68,51,0,71,71,,,,,,,,,,,
Ficha_de_obra_de_teatro,género,Infobox_Oper,Form,dbo:genre,dbo:musicType,,,dbo:Play,dbo:Opera,,dbo:MusicalWork,dbo:Genre,,0.4603,0.5397,0,0,126,58,68,0,0,126,126,,,,,,,,,,,
Ficha_de_artista_musical,miembros,Infobox_Band,Ehemalige1a,dbo:bandMember,dbo:formerBandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.007,0.0947,0.4345,0.9401,718,5,68,312,675,718,718,,,,,,,,,,,
Lista_de_canciones,writer11,Infobox_Musikalbum,Künstler,dbo:writer,dbo:artist,,,dbo:MusicalWork,dbo:Album,dbo:Work,dbo:MusicalWork,dbo:Person,dbo:Agent,0.0773,0.1168,0.5945,0,582,45,68,346,0,582,582,,,,,,,,,,,
Ficha_de_noble,madre,Folgenleiste_multi,VORGÄNGER3,dbo:parent,dbo:predecessor,,,dbo:Noble,,dbo:Person,,dbo:Person,,0.11,0.17,0,0,400,44,68,0,0,400,400,,,,,,,,,,,
Ficha_de_organización,parent,Infobox_Unternehmen,Unternehmensform,dbo:parentOrganisation,dbo:type,,,dbo:Organisation,dbo:Company,dbo:Organisation,,dbo:Organisation,,0.1351,0.9189,0.473,0,74,10,68,35,0,74,74,,,,,,,,,,,
Ficha_de_artista_musical,Otros_miembros,Infobox_Band,Besetzung3a,dbo:formerBandMember,dbo:bandMember,,,dbo:MusicalArtist,dbo:Band,dbo:Band,dbo:Band,dbo:Person,dbo:Person,0.0179,0.1219,0.6649,0.767,558,10,68,371,428,558,558,,,,,,,,,,,
Ficha_de_artista_musical,Estilo,Infobox_Band,Gründer4a,dbo:genre,dbo:founder,,,dbo:MusicalArtist,dbo:Band,,,dbo:Genre,dbo:Person,0.0007,0.0466,0,0.9715,1437,1,67,0,1396,1437,1437,,,,,,,,,,,
Ficha_de_artista_musical,miembros,Infobox_Band,Gründer5b,dbo:bandMember,dbo:founder,,,dbo:MusicalArtist,dbo:Band,dbo:Band,,dbo:Person,dbo:Person,0.0615,0.0959,0,0.7725,699,43,67,0,540,699,699,,,,,,,,,,,
